date,log_return_pct
2014-05-27,2.034162676
2014-05-28,-0.6258910902
2014-05-29,0
2014-05-30,-1.182044315
2014-06-02,-1.488135688
2014-06-03,0.1171757844
2014-06-04,-0.4651171176
2014-06-05,1.416464619
2014-06-06,0.6121885457
2014-06-09,-1.383645688
2014-06-10,-1.476438095
2014-06-11,1.066460436
2014-06-12,-0.4654539954
2014-06-13,1.414622574
2014-06-16,8.445505902
2014-06-17,3.095053861
2014-06-18,-1.983979284
2014-06-19,0.294784121
2014-06-20,0.7870957597
2014-06-23,3.269497886
2014-06-24,-2.009986332
2014-06-25,1.870778402
2014-06-26,-0.5460435036
2014-06-27,1.457490091
2014-06-30,0.4176417175
2014-07-01,-0.1419402276
2014-07-02,-4.387369706
2014-07-03,-0.07848626566
2014-07-07,-2.916498581
2014-07-08,-1.625234848
2014-07-09,1.804943929
2014-07-10,-1.627077323
2014-07-11,-0.6081046549
2014-07-14,3.853413662
2014-07-15,-3.190644407
